#This is a tab-delimited file. Additional Documentation can be found at http://www.mothur.org/wiki/MIMarks_Data_Packages.																		
#Please fill all the required fields indicated with '*'																		
#Unknown or inapplicable fields can be assigned NA value.																		
#You may add extra custom fields to this template. Make sure all the fields are separated by tabs.																		
#You may remove any fields not required (marked with '*'). Make sure all the fields are separated by tabs.																		
#You can edit this template using Microsoft Excel or any other editor. But while saving the file please make sure to save them as 'TAB-DELIMITED' TEXT FILE.																		
#Environmental:MIMARKS.specimen.host-associated.4.0																		
*sample_name	*organism	*collection_date	*biome	*feature	*material	*geo_loc_name	*lat_lon	*title	*seq_methods	samp_mat_process	*host	chem_administration	diet	genotype	samp_store_temp	sex	exp_day	mouse_id
Strep_NT2_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT2 that received Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	0	Strep_NT2
Strep_NT2_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT2 that received Streptomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	47	Strep_NT2
Strep_NT2_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT2 that received Streptomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	5	Strep_NT2
Strep_NT2_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT2 that received Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	69	Strep_NT2
Strep_NT2_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT2 that received Streptomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	74	Strep_NT2
Strep_NT2_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT2 that received Streptomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	-7	Strep_NT2
Strep_m7995_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7995 that received Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	0	Strep_m7995
Strep_m7995_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7995 that received Streptomycin on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	45	Strep_m7995
Strep_m7995_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7995 that received Streptomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	47	Strep_m7995
Strep_m7995_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7995 that received Streptomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	5	Strep_m7995
Strep_m7995_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7995 that received Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	69	Strep_m7995
Strep_m7995_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7995 that received Streptomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	74	Strep_m7995
Strep_m7995_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7995 that received Streptomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	-7	Strep_m7995
Strep_m7996_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7996 that received Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	0	Strep_m7996
Strep_m7996_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7996 that received Streptomycin on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	45	Strep_m7996
Strep_m7996_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7996 that received Streptomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	47	Strep_m7996
Strep_m7996_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7996 that received Streptomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	5	Strep_m7996
Strep_m7996_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7996 that received Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	69	Strep_m7996
Strep_m7996_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7996 that received Streptomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	74	Strep_m7996
Strep_m7996_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m7996 that received Streptomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	-7	Strep_m7996
Strep_m8000_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m8000 that received Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	0	Strep_m8000
Strep_m8000_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m8000 that received Streptomycin on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	45	Strep_m8000
Strep_m8000_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m8000 that received Streptomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	47	Strep_m8000
Strep_m8000_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m8000 that received Streptomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	5	Strep_m8000
Strep_m8000_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m8000 that received Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	69	Strep_m8000
Strep_m8000_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m8000 that received Streptomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	74	Strep_m8000
Strep_m8000_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_m8000 that received Streptomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	-7	Strep_m8000
VancMetro_m7254_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancMetro_m7254
VancMetro_m7254_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancMetro_m7254
VancMetro_m7254_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancMetro_m7254
VancMetro_m7254_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancMetro_m7254
VancMetro_m7254_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancMetro_m7254
VancMetro_m7254_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancMetro_m7254
VancMetro_m7254_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancMetro_m7254
VancMetro_m7254_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7254 that received Vancomycin and Metroniazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancMetro_m7254
VancMetro_m7255_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancMetro_m7255
VancMetro_m7255_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancMetro_m7255
VancMetro_m7255_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancMetro_m7255
VancMetro_m7255_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancMetro_m7255
VancMetro_m7255_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancMetro_m7255
VancMetro_m7255_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancMetro_m7255
VancMetro_m7255_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancMetro_m7255
VancMetro_m7255_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7255 that received Vancomycin and Metroniazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancMetro_m7255
VancMetro_m7256_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancMetro_m7256
VancMetro_m7256_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancMetro_m7256
VancMetro_m7256_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancMetro_m7256
VancMetro_m7256_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancMetro_m7256
VancMetro_m7256_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancMetro_m7256
VancMetro_m7256_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancMetro_m7256
VancMetro_m7256_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancMetro_m7256
VancMetro_m7256_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7256 that received Vancomycin and Metroniazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancMetro_m7256
VancMetro_m7258_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancMetro_m7258
VancMetro_m7258_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancMetro_m7258
VancMetro_m7258_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancMetro_m7258
VancMetro_m7258_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	41	VancMetro_m7258
VancMetro_m7258_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	46	VancMetro_m7258
VancMetro_m7258_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	69	VancMetro_m7258
VancMetro_m7258_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	70	VancMetro_m7258
VancMetro_m7258_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancMetro_m7258 that received Vancomycin and Metroniazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	VancMetro_m7258
VancStrep_m7249_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	0	VancStrep_m7249
VancStrep_m7249_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	21	VancStrep_m7249
VancStrep_m7249_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal VancStrep_m7249 that received Vancomycin and Streptomycin on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Vanc/Met	LabDiet 5001	C57BL/6	-80 C	male	25	VancStrep_m7249
